DATE,TMAX,TMIN,PRCP,SNWD,SNOW
2021-05-24,333.0,156.0,0.0,0.0,0.0
2021-05-25,344.0,172.0,0.0,0.0,0.0
2021-05-26,328.0,194.0,132.0,0.0,0.0
2021-05-27,339.0,178.0,0.0,0.0,0.0
2021-05-28,333.0,178.0,0.0,0.0,0.0
2021-05-29,322.0,183.0,0.0,0.0,0.0
2021-05-30,289.0,128.0,0.0,0.0,0.0
2021-05-31,222.0,100.0,0.0,0.0,0.0
2021-06-01,261.0,100.0,0.0,0.0,0.0
2021-06-02,289.0,111.0,0.0,0.0,0.0
2021-06-03,267.0,172.0,66.0,0.0,0.0
2021-06-04,278.0,194.0,546.0,0.0,0.0
2021-06-05,294.0,194.0,,0.0,0.0
2021-06-06,322.0,200.0,,0.0,0.0
2021-06-07,289.0,228.0,,0.0,0.0
2021-06-08,322.0,211.0,246.0,0.0,0.0
2021-06-09,300.0,211.0,0.0,0.0,0.0
2021-06-10,311.0,211.0,3.0,0.0,0.0
2021-06-11,311.0,206.0,5.0,0.0,0.0
2021-06-12,317.0,211.0,119.0,0.0,0.0
2021-06-13,289.0,206.0,25.0,0.0,0.0
2021-06-14,289.0,189.0,0.0,0.0,0.0
2021-06-15,328.0,189.0,0.0,0.0,0.0
2021-06-16,306.0,167.0,0.0,0.0,0.0
2021-06-17,294.0,172.0,0.0,0.0,0.0
2021-06-18,289.0,128.0,0.0,0.0,0.0
2021-06-19,322.0,133.0,0.0,0.0,0.0
2021-06-20,328.0,200.0,465.0,0.0,0.0
2021-06-21,294.0,206.0,140.0,0.0,0.0
2021-06-22,322.0,217.0,3.0,0.0,0.0
2021-06-23,267.0,183.0,208.0,0.0,0.0
2021-06-24,289.0,161.0,0.0,0.0,0.0
2021-06-25,272.0,133.0,0.0,0.0,0.0
2021-06-26,278.0,133.0,0.0,0.0,0.0
2021-06-27,322.0,211.0,30.0,0.0,0.0
2021-06-28,322.0,194.0,0.0,0.0,0.0
2021-06-29,306.0,194.0,5.0,0.0,0.0
2021-06-30,317.0,217.0,0.0,0.0,0.0
2021-07-01,333.0,217.0,0.0,0.0,0.0
2021-07-02,322.0,217.0,3.0,0.0,0.0
2021-07-03,267.0,194.0,64.0,0.0,0.0
2021-07-04,278.0,150.0,,0.0,0.0
2021-07-05,306.0,161.0,,0.0,0.0
2021-07-06,322.0,178.0,,0.0,0.0
2021-07-07,328.0,189.0,,0.0,0.0
2021-07-08,328.0,217.0,,0.0,0.0
2021-07-09,289.0,211.0,,0.0,0.0
2021-07-10,328.0,194.0,,0.0,0.0
2021-07-11,317.0,211.0,,0.0,0.0
2021-07-12,322.0,211.0,0.0,0.0,0.0
2021-07-13,322.0,194.0,0.0,0.0,0.0
2021-07-14,311.0,200.0,0.0,0.0,0.0
